image_path,prompt
diffusiondb-1k/image_139.png,"overwatch bauhaus jakarta cafe building interior, food stall, kiosk, stylized, exterior, architecture, in watercolor gouache detailed paintings, arcane, insanely detail, artstation, 8 k, futuristic, big medium small, props, furniture and decor, empty, no character "
diffusiondb-1k/image_140.png,"mixed media abstract sculpture created with recycled tires and wood / phi, highly detailed, intrincate, overcast flat lighting, octane, lumen unreal 5 / in the style of philippe faraut, stanisław szukalski, beksinsky and gustave dore "
diffusiondb-1k/image_141.png,"mixed media abstract sculpture created with recycled tires and wood / phi, highly detailed, intrincate, overcast flat lighting, octane, lumen unreal 5 / in the style of philippe faraut, stanisław szukalski, beksinsky and gustave dore "
diffusiondb-1k/image_142.png,"cinematic portrait, half jacques the pink shrimp crustacean half incredible hulk, ultra realistic digital artwork, head and shoulders, dramatic lighting, wayne barlowe, max pennington 8 k "
diffusiondb-1k/image_143.png,"mixed media abstract sculpture created with recycled tires and wood / phi, highly detailed, intrincate, overcast flat lighting, octane, lumen unreal 5 / in the style of philippe faraut, stanisław szukalski, beksinsky and gustave dore "
diffusiondb-1k/image_144.png,"anime little boy, cat ears, red and black hero suit, glasses, posing on building at night, digital painting by james jean, kishimoto, wlop and toriyami togashi, inspired by hirohiko araki and made in abyss, anatomically correct, extremely coherent, smooth "
diffusiondb-1k/image_145.png,"a man sitting on his computer staring at several computer monitors showing crypto trades, colourful, chill, anime asthetic, neon glow, gamer, playstation 2, digital illustration, in style of lofi hip hop - n 4 "
diffusiondb-1k/image_146.png,"mixed media abstract sculpture created with recycled tires and wood / phi, highly detailed, intrincate, overcast flat lighting, octane, lumen unreal 5 / in the style of philippe faraut, stanisław szukalski, beksinsky and gustave dore "
diffusiondb-1k/image_147.png,"cinematic portrait, jacques the pink shrimp crustacean crossed with incredible hulk, ultra realistic digital artwork, ripped clothing, dramatic lighting, wayne barlowe, max pennington, greg rutkowski 8 k "
diffusiondb-1k/image_148.png,prehistoric cave painting of a cat. 
diffusiondb-1k/image_149.png,"a man sitting on his computer staring at several computer monitors showing crypto trades, colourful, chill, anime asthetic, neon glow, gamer, playstation 2, digital illustration, in style of lofi hip hop digital painting by james jean, kishimoto, wlop and toriyami togashi, inspired by hirohiko araki and made in abyss, "
diffusiondb-1k/image_150.png,"mixed media abstract sculpture created with recycled tires and wood / phi, highly detailed, intrincate, overcast flat lighting, octane, lumen unreal 5 / in the style of philippe faraut, stanisław szukalski, beksinsky and gustave dore "
diffusiondb-1k/image_151.png,"science fiction, awkward flustered brilliant stoic heroic blond butch tomboy woman engineer with short hair, rough ripped tomboy clothes, on the set of john carter, smooth, extremely detailed, cinematic lighting, illustration, digital art, crepuscular ray, trending on artstation, art by greg rutkowski, golden ratio "
diffusiondb-1k/image_152.png,"iconic stills from david lynch's twin peaks, painting by edward hopper, oil on canvas painting, american realism, highly detailed. "
diffusiondb-1k/image_153.png,"a guy standing on a spaceship looking out a window at space, back view, fantasy aesthetic, cyber aesthetic, studio ghibli, studio ghibli style, hyper detailed, cel shading, toon shading, shadows, "
diffusiondb-1k/image_154.png,"science fiction, awkward flustered brilliant stoic heroic blonde butch injured tomboy woman engineer with very short slicked - back blonde hair, ripped flight suit, on the set of john carter, smooth, extremely detailed, cinematic lighting, illustration, digital art, crepuscular ray, trending on artstation, art by greg rutkowski, golden ratio "
diffusiondb-1k/image_155.png,"mixed media abstract sculpture created with recycled tires and wood / phi, highly detailed, intrincate, overcast flat lighting, octane, lumen unreal 5 / in the style of philippe faraut, stanisław szukalski, beksinsky and gustave dore "
diffusiondb-1k/image_156.png,"iconic movie stills from david lynch's twin peaks, painted by edward hopper, oil on canvas painting, american realism, highly detailed. "
diffusiondb-1k/image_157.png,"a baroque golden palace with rubies and emeralds, studio ghibli, studio ghibli style, hyper detailed, cel shading, toon shading, shadows, "
diffusiondb-1k/image_158.png,"mixed media abstract sculpture created with recycled tires and wood / phi, highly detailed, intrincate, overcast flat lighting, octane, lumen unreal 5 / in the style of philippe faraut, stanisław szukalski, beksinsky and gustave dore "
diffusiondb-1k/image_159.png,"iconic movie stills from david lynch's twin peaks, painted by edward hopper, oil on canvas painting, american realism, highly detailed. "
diffusiondb-1k/image_160.png,power : illusion. oil on canvas 
diffusiondb-1k/image_161.png,"overwatch fallout building, stylized, exterior, architecture, in watercolor gouache detailed paintings, arcane, insanely detail, artstation, 8 k, futuristic, big medium small, props, furniture and decor, empty, no character "
diffusiondb-1k/image_162.png,"demon princess in black leather mask, scifi art by artgerm and greg rutkowski and magali villeneuve, highly detailed, digital painting, trending on artstation, concept art, sharp focus, illustration "
diffusiondb-1k/image_163.png,"mixed media abstract sculpture created with recycled tires and wood / phi, highly detailed, intrincate, overcast flat lighting, octane, lumen unreal 5 / in the style of philippe faraut, stanisław szukalski, beksinsky and gustave dore "
diffusiondb-1k/image_164.png,yoji shinkawa painting of a stylish sniper demon 
diffusiondb-1k/image_165.png,"mixed media abstract sculpture created with recycled tires and wood / phi, highly detailed, intrincate, overcast flat lighting, octane, lumen unreal 5 / in the style of philippe faraut, stanisław szukalski, beksinsky and gustave dore "
diffusiondb-1k/image_166.png,illusion. oil on canvas 
diffusiondb-1k/image_167.png,5 5 mm photo al roker drunk in the street in mexico city. dof. bokeh. by artgerm and greg rutkowski. highly detailed 8 k. intricate. lifelike. realistic sony a 7 r iv. soft light. cinematic processing 
diffusiondb-1k/image_168.png,yoji shinkawa painting of a stylish werewolf 
diffusiondb-1k/image_169.png,"chibi anime little boy, cat ears, red and black hero suit, glasses, posing on building at night, digital painting by james jean, kishimoto, wlop and toriyami togashi, inspired by hirohiko araki and made in abyss, anatomically correct, extremely coherent, smooth, golden ration, perfect composition "
diffusiondb-1k/image_170.png,"mixed media abstract sculpture created with recycled tires and wood / phi, highly detailed, intrincate, overcast flat lighting, octane, lumen unreal 5 / in the style of philippe faraut, stanisław szukalski, beksinsky and gustave dore "
diffusiondb-1k/image_171.png,painting. digital art. young woman wearing an [ [ [ [ [ [ [ eva suit ] ] ] ] ] ] ]. beautiful face. face visible. gorgeous. high tech. medium close up. sitting next to a car. night. [ [ [ hazy ] ] ]. [ [ [ foggy ] ] ]. [ [ [ [ raining ] ] ] ]. neon lights. cyberpunk
diffusiondb-1k/image_172.png,illusion. oil on canvas 
diffusiondb-1k/image_173.png,"a rusty shipwreck at the bottom of a prehistoric jungle cave, lush flora, waterfall, mountains, flowers, vines, sunset, hazy, volumetric lighting, rtx on, washed out dark colors, an award - winning digital render, beautiful, stunning, ultradetailed, great composition ( by kim jung gi ) ( by george morikawa ) ( by kentaro miura ) ( by ei"
diffusiondb-1k/image_174.png,illusion. oil on canvas 
diffusiondb-1k/image_175.png,energy palms. oil on canvas 
diffusiondb-1k/image_176.png,"overwatch retro noir building, stylized, exterior, architecture, in watercolor gouache detailed paintings, arcane, insanely detail, artstation, 8 k, futuristic, big medium small, props, furniture and decor, empty, no character "
diffusiondb-1k/image_177.png,luck charm. oil on canvas 
diffusiondb-1k/image_178.png,"nostalgic cute ghost faces sticker vinyl decal, artgerm, etsy, trending on artstation "
diffusiondb-1k/image_179.png,"photo of a concept sport maxi scooter, ratrod paintjob, tuning award, racing appearance, high powered engine, racing exhaust, golden hour, colorful rims, 8 5 mm, f / 1. 3 "
diffusiondb-1k/image_180.png,"overwatch bauhaus hydralisk lair building, stylized, exterior, architecture, in watercolor gouache detailed paintings, arcane, insanely detail, artstation, 8 k, futuristic, big medium small, props, furniture and decor, empty, no character "
diffusiondb-1k/image_181.png,"cute fluffy alien creature with big eyes and long wavy fur blowing in the wind in alien environment with large succulent type plants and view of ringed planet rising over the horizon, detailed 3 d render 4 k unreal engine "
diffusiondb-1k/image_182.png,"overwatch small hut building, stylized, exterior, architecture, in watercolor gouache detailed paintings, arcane, insanely detail, artstation, 8 k, futuristic, big medium small, props, furniture and decor, empty, no character "
diffusiondb-1k/image_183.png,"portrait of cyborg, close up shot, soft lighting, warm lights, super detailed, latvian belarusian finnish norwegian swedish glamour models, painting by sargent and leyendecker, studio ghibli, asymmetrical intricate elegant illustration hearthstone, by greg rutkowski, by artgerm, by greg tocchini, by craig mullins "
diffusiondb-1k/image_184.png,"landscape environment with furry dr seuss style colorful trees with long fur blowing in the wind, detailed 3 d render unreal engine realistic 4 k "
diffusiondb-1k/image_185.png,"cyberpunk shark, desktop background, path traced, highly detailed, high quality, digital painting, by studio ghibli, lise deharme, alexander jansson, paul lehr, tim white, hans zatzka, george stubbs, louis wain, alphonse mucha "
diffusiondb-1k/image_186.png,"portrait of cyborg, close up shot, soft lighting, warm lights, super detailed, painting by sargent and leyendecker, studio ghibli, asymmetrical intricate elegant illustration hearthstone, by greg rutkowski, by greg tocchini, by craig mullins "
diffusiondb-1k/image_187.png,"royal cat in a pile of gold and jewels, desktop background, path traced, highly detailed, high quality, digital painting, by studio ghibli, lise deharme, alexander jansson, paul lehr, tim white, hans zatzka, george stubbs, louis wain, alphonse mucha "
diffusiondb-1k/image_188.png,"space inside a coffee cup, realistic, detailed "
diffusiondb-1k/image_189.png,"a nostalgic cute cybercat, sticker vinyl decal, etsy, trending on artstation "
diffusiondb-1k/image_190.png,"alien landscape with strange furry trees with long fluffy fur leaves dangling from twisted branches, ringed planet rising on the horizon, realistic 4 k 3 d render unreal engine "
diffusiondb-1k/image_191.png,"highly detailed digital art, man with umbrella, facing back, rain, alley, led lights, fog, neon art on walls, cg society, artstation "
